717.4695434570312,0
683.6920776367188,1
701.2886962890625,2
711.0849609375,3
718.138427734375,4
714.6386108398438,5
712.7002563476562,6
724.4423828125,7
693.7367553710938,8
687.5914306640625,9
693.80712890625,10
701.8013305664062,11
713.3048706054688,12
697.850830078125,13
695.50537109375,14
699.9585571289062,15
709.6578979492188,16
684.566650390625,17
682.0387573242188,18
690.2532348632812,19
703.3146362304688,20
724.0119018554688,21
709.9767456054688,22
691.306396484375,23
711.342041015625,24
713.3460083007812,25
715.2638549804688,26
705.48681640625,27
702.1972045898438,28
693.7742919921875,29
704.5886840820312,30
700.8250122070312,31
706.383544921875,32
732.7638549804688,33
715.4305419921875,34
714.1686401367188,35
720.4424438476562,36
708.840576171875,37
693.90576171875,38
723.0166625976562,39
688.0693969726562,40
711.4495849609375,41
702.9140014648438,42
700.449462890625,43
721.2339477539062,44
693.2730712890625,45
711.3916625976562,46
701.1137084960938,47
710.4243774414062,48
710.7781982421875,49
695.22900390625,50
722.3243408203125,51
716.0006103515625,52
697.2667846679688,53
695.6802978515625,54
697.12451171875,55
714.7255859375,56
727.7377319335938,57
720.669189453125,58
713.2081909179688,59
716.77294921875,60
686.9337158203125,61
708.119384765625,62
731.3291625976562,63
717.6817626953125,64
716.9283447265625,65
696.06201171875,66
687.7845458984375,67
723.95556640625,68
707.4443359375,69
731.7243041992188,70
707.41357421875,71
711.165771484375,72
697.7964477539062,73
694.3380737304688,74
719.9534301757812,75
720.1223754882812,76
711.03857421875,77
721.0142211914062,78
705.1193237304688,79
691.1966552734375,80
723.89501953125,81
708.5109252929688,82
698.7144165039062,83
711.67724609375,84
704.4788818359375,85
712.4379272460938,86
708.72802734375,87
693.2811889648438,88
677.9130249023438,89
708.7950439453125,90
711.797119140625,91
708.7574462890625,92
720.7236328125,93
701.2273559570312,94
723.5865478515625,95
713.9904174804688,96
716.888916015625,97
726.651611328125,98
706.4935913085938,99
710.9249877929688,100
718.0660400390625,101
707.4423217773438,102
700.367919921875,103
694.77685546875,104
706.4705810546875,105
712.9436645507812,106
705.9121704101562,107
697.688232421875,108
678.9966430664062,109
708.4413452148438,110
722.3190307617188,111
722.6842041015625,112
714.9553833007812,113
686.4573974609375,114
718.93798828125,115
711.1504516601562,116
700.8950805664062,117
710.1939086914062,118
697.110107421875,119
690.8138427734375,120
705.3992309570312,121
702.3850708007812,122
729.8430786132812,123
707.0352783203125,124
734.4524536132812,125
726.3247680664062,126
708.4425048828125,127
701.5326538085938,128
711.9223022460938,129
704.7327270507812,130
713.52783203125,131
715.2916259765625,132
696.3975830078125,133
699.7017822265625,134
720.0658569335938,135
707.5320434570312,136
693.1629638671875,137
708.9993286132812,138
702.9384155273438,139
735.2760009765625,140
702.35595703125,141
688.7486572265625,142
682.7490844726562,143
712.8244018554688,144
685.9456176757812,145
706.5504150390625,146
710.5992431640625,147
730.8073120117188,148
702.4141845703125,149
696.3792114257812,150
700.2520751953125,151
681.7108764648438,152
712.1954345703125,153
713.8619995117188,154
693.6071166992188,155
717.4033203125,156
685.8513793945312,157
706.9449462890625,158
701.399658203125,159
687.2125854492188,160
727.4677124023438,161
716.4215698242188,162
700.4510498046875,163
715.923583984375,164
704.140380859375,165
716.5645141601562,166
714.1234130859375,167
718.8102416992188,168
705.853759765625,169
713.2249755859375,170
719.281982421875,171
717.12939453125,172
712.2406005859375,173
733.016357421875,174
690.3133544921875,175
715.0756225585938,176
710.325439453125,177
724.537841796875,178
700.4884643554688,179
709.6978759765625,180
711.8822631835938,181
723.2733764648438,182
706.6152954101562,183
717.5838012695312,184
703.8391723632812,185
695.4436645507812,186
696.8120727539062,187
687.7994995117188,188
684.7968139648438,189
699.9217529296875,190
716.7069702148438,191
718.4015502929688,192
695.828125,193
702.680419921875,194
689.7398071289062,195
719.58056640625,196
716.701416015625,197
691.671630859375,198
718.4169311523438,199
713.626953125,200
698.499755859375,201
692.9736328125,202
699.3974609375,203
709.29541015625,204
701.8824462890625,205
704.2832641601562,206
731.7314453125,207
713.3433227539062,208
707.603515625,209
714.3125,210
708.7870483398438,211
708.2728881835938,212
693.8639526367188,213
712.28662109375,214
719.7036743164062,215
686.0451049804688,216
703.38037109375,217
701.0714111328125,218
713.5658569335938,219
716.7628784179688,220
716.60791015625,221
738.7693481445312,222
685.132080078125,223
674.6065673828125,224
698.8146362304688,225
716.6959838867188,226
701.2141723632812,227
688.2703247070312,228
711.5946044921875,229
721.887451171875,230
688.8604125976562,231
696.2128295898438,232
699.62451171875,233
689.5784912109375,234
712.3948974609375,235
683.5908203125,236
703.22265625,237
703.80712890625,238
695.375,239
694.9685668945312,240
709.1046142578125,241
695.8731689453125,242
712.6434326171875,243
706.7761840820312,244
708.8391723632812,245
706.802490234375,246
728.176025390625,247
701.0523681640625,248
718.8804321289062,249
717.513671875,250
712.2924194335938,251
715.4754638671875,252
702.1301879882812,253
689.89453125,254
676.4618530273438,255
699.0039672851562,256
703.3811645507812,257
703.3250122070312,258
718.2056274414062,259
705.0082397460938,260
712.8054809570312,261
700.8458251953125,262
706.64013671875,263
702.5640869140625,264
678.7317504882812,265
