0,705.0027,44.7666,0.0151,0.0026,-0.0394
1,710.1422,44.7457,0.016,-0.029,-0.0224
2,710.2765,44.6453,0.0087,-0.0132,0.0047
3,727.9576,44.7822,0.0014,0.0172,0.0137
4,701.9255,44.7192,0.03,0.0342,-0.0429
5,728.3337,44.8378,-0.0239,-0.0121,-0.0209
6,709.7528,44.3329,0.0208,-0.0504,0.0156
7,692.628,44.647,-0.0453,0.0276,-0.0151
8,696.7599,44.7683,-0.0359,-0.0107,0.004
9,699.8331,44.326,0.0273,-0.0265,0.01
10,712.4593,44.7724,0.045,-0.0203,0.0501
11,712.1527,44.7704,-0.0014,0.0163,-0.0375
12,706.4756,44.6194,-0.0214,-0.0339,-0.0033
13,712.2448,44.506,0.0306,-0.0391,-0.0079
14,710.1238,44.8183,0.0171,-0.0425,-0.0339
15,682.9915,44.4519,0.0206,-0.0115,-0.0173
16,702.7615,44.4928,-0.0021,0.038,-0.0153
17,701.5665,44.6875,-0.0325,0.0034,0.011
18,702.6677,44.5886,0.0083,-0.0052,-0.046
19,703.3157,44.6397,0.0333,0.0466,-0.0339
20,708.8141,44.6452,-0.0265,-0.0227,-0.0252
21,707.3983,44.6308,-0.005,0.0344,-0.0357
22,692.1644,44.3747,0.0365,-0.0362,0.0155
23,712.7123,44.6224,-0.0326,0.0494,0.0083
24,690.5927,44.4519,-0.0221,0.0067,0.0207
25,696.0049,44.6957,0.0159,0.0066,-0.033
26,719.9173,44.705,0.0423,0.0021,-0.0311
27,704.6393,44.498,0.0286,-0.0108,0.0413
28,702.8942,44.3906,-0.038,0.0151,-0.0262
29,704.6683,44.6035,-0.024,-0.0254,-0.039
30,700.4292,44.7183,-0.0257,-0.0383,0.0466
31,719.6083,44.8875,-0.016,0.0356,-0.0312
32,710.6797,44.7622,0.0084,0.0359,-0.0073
33,732.6298,44.7872,-0.0281,-0.0048,-0.0203
34,720.5056,44.4538,0.0157,0.0344,0.0097
35,712.5728,44.5608,-0.0241,-0.0447,0.0414
36,717.134,44.6035,-0.0154,-0.0163,0.0176
37,716.0238,44.8285,-0.0197,0.0351,0.0166
38,700.6318,44.4559,-0.0017,-0.0049,0.0185
39,686.2592,44.4653,-0.0282,0.0073,-0.0154
40,716.7221,44.6903,0.0152,-0.001,0.0334
41,711.3192,44.5686,0.0161,0.0257,0.0438
42,726.4337,44.8575,-0.0167,-0.0047,0.0177
43,695.4164,44.5525,-0.0574,0.0157,-0.0108
44,719.5254,44.8035,0.0129,0.0163,0.0079
45,703.9938,44.3676,-0.0337,-0.0017,-0.0171
46,711.2406,44.7433,-0.0399,0.0167,-0.0281
47,707.3158,44.363,0.0104,-0.0176,0.0167
48,714.1293,44.6493,0.0045,-0.0142,0.0199
49,713.4065,44.6024,0.0103,-0.0265,0.0204
50,705.2087,44.58,-0.0407,-0.0066,-0.0191
51,706.504,44.6404,-0.015,0.004,0.0361
52,701.5546,44.2184,-0.0094,-0.04,0.0265
53,688.1156,44.283,-0.0305,-0.0281,-0.029
54,703.5421,44.6148,0.0216,-0.008,-0.0163
55,732.7326,44.943,-0.0412,0.0421,-0.0469
56,707.4429,44.5938,-0.0308,0.0309,-0.0389
57,714.6696,44.6055,0.0204,-0.0025,0.0067
58,700.4187,44.5488,0.0039,0.0225,0.0097
59,706.2123,44.5415,0.0271,0.0544,-0.0578
60,691.5323,44.6696,-0.023,-0.0093,0.0429
61,704.2134,44.6633,0.0161,0.0046,-0.03
62,700.4644,44.5254,-0.0186,-0.0217,-0.0232
63,716.8133,44.7579,0.0523,0.0093,0.0147
64,720.7715,44.9906,-0.0406,-0.0274,0.023
65,697.559,44.6706,0.0025,-0.024,-0.0436
66,713.6899,44.7189,-0.0289,-0.0194,0.0346
67,694.4023,44.6605,-0.0408,0.0095,0.0339
68,696.5954,44.5181,-0.0117,-0.0193,0.0212
69,719.9505,44.7323,-0.0238,-0.0246,0.014
70,709.8796,44.6481,0.0006,-0.0266,-0.0258
71,695.4785,44.7021,-0.0408,-0.041,0.033
72,702.2454,44.6219,0.0028,0.0095,-0.0299
73,703.5228,44.6447,0.0271,0.0098,0.0085
74,702.4243,44.546,0.0472,-0.005,0.0029
75,728.2785,44.8331,-0.0293,0.0136,-0.0013
76,713.8933,44.7783,0.0113,0.0152,-0.0118
77,730.9962,44.7986,-0.0131,0.0036,0.0029
78,704.5685,44.7412,0.0351,0.0073,0.0086
79,708.172,44.6989,-0.0033,-0.0316,-0.0246
