0,701.9146,44.6176,0.0038,0.0091,-0.0181
1,709.1084,44.8409,-0.0213,0.0029,0.0371
2,691.8714,44.4803,0.0074,-0.0065,-0.0192
3,690.9016,44.5897,-0.0059,-0.0107,-0.0326
4,713.0953,44.7698,0.0364,0.0264,-0.0238
5,709.8605,44.6978,0.0107,-0.0127,0.0247
6,712.5436,44.7879,0.0087,0.0292,0.0044
7,714.9093,44.8017,0.0004,-0.0057,-0.0049
8,704.1163,44.6864,-0.0232,0.0215,-0.0476
9,699.4664,44.4345,0.003,-0.0442,-0.0027
10,709.0762,44.491,-0.0266,0.016,0.0047
11,706.7674,44.6386,0.0215,-0.0419,-0.0479
12,715.0051,44.9129,0.0075,0.0473,-0.0277
13,700.257,44.7892,0.0381,-0.0118,0.0073
14,707.7504,44.5202,-0.0184,-0.0107,0.001
15,712.7738,44.5953,0.0174,0.012,0.064
16,705.3924,44.6106,-0.0046,0.0418,-0.0144
17,711.4628,44.7037,-0.0135,-0.0013,-0.0
18,711.1664,44.4979,0.049,0.0325,-0.0252
19,706.4906,44.5708,-0.028,-0.0015,0.0498
20,711.0827,44.6515,-0.0099,0.0149,0.0217
21,716.1372,44.8339,0.0469,0.0283,-0.0117
22,712.1515,44.8303,-0.0248,0.0132,-0.0277
23,711.2914,44.4515,-0.0123,0.0373,-0.014
24,724.7552,44.7894,0.0306,0.0082,0.0312
25,703.7226,44.6815,-0.0387,-0.0199,-0.0417
26,691.3918,44.5312,-0.0091,0.0285,-0.0283
27,722.954,44.7997,-0.0203,0.0408,-0.0218
28,723.5969,44.6006,-0.0181,0.0249,-0.0505
29,684.8769,44.5798,0.0271,0.0092,-0.0016
30,732.8659,45.0292,0.0326,0.0133,0.0503
31,700.9412,44.5052,-0.0381,-0.0062,-0.0169
32,709.4064,44.485,0.0443,-0.0042,-0.0044
33,699.8795,44.4788,-0.0199,-0.0138,-0.0287
34,709.2448,44.8185,-0.0553,-0.0239,0.0366
35,712.499,44.4953,-0.0053,-0.0401,-0.0374
36,711.6088,44.6423,-0.038,0.0238,0.0296
37,704.9495,44.663,-0.0091,0.0036,0.03
38,716.5474,44.7536,-0.0067,-0.0277,-0.026
39,706.1937,44.4629,0.0027,0.028,0.0038
40,697.3762,44.4067,-0.0033,0.0268,0.0262
41,712.2537,44.5943,0.0273,0.0054,0.0338
42,705.3558,44.5843,0.0398,-0.0274,0.0287
43,731.0564,44.9157,-0.0134,0.0256,0.0031
44,708.2004,44.6167,-0.0363,-0.0482,-0.0021
45,699.352,44.5044,0.0094,0.0324,0.0451
46,682.9572,44.4424,0.014,0.0274,-0.0426
47,721.3375,44.6637,0.0241,0.0226,0.0063
48,713.1935,44.6205,0.0082,0.0064,-0.024
49,703.2283,44.4875,0.0092,-0.0527,-0.0208
50,706.1172,44.6001,-0.0418,-0.0083,-0.0197
51,699.04,44.659,-0.0422,0.0479,0.0172
52,735.9916,44.7111,-0.0026,0.0166,-0.024
53,734.1629,44.9159,-0.0198,-0.0019,-0.0145
54,720.7974,44.7438,-0.0553,-0.0407,0.0667
55,733.2936,44.9824,-0.029,0.0121,-0.0078
56,688.4971,44.6074,-0.0455,0.0368,-0.0103
57,718.4282,44.7641,-0.0062,0.0111,-0.0183
58,715.0803,44.7953,-0.0205,-0.0269,0.0428
59,708.7368,44.674,-0.0386,-0.0421,0.0514
60,708.7198,44.7041,0.0064,0.0021,0.0081
61,717.2208,44.5398,0.0443,-0.0302,-0.0247
62,696.5656,44.7482,0.001,0.0312,0.0064
63,719.0966,44.7823,-0.0264,-0.0029,0.0295
64,702.7325,44.6159,0.0289,0.0135,0.0358
65,719.5607,44.6773,-0.0073,-0.0087,-0.0075
66,701.8423,44.7032,-0.0311,-0.028,-0.062
67,678.4829,44.7202,-0.0138,0.006,-0.0112
68,722.2969,44.797,-0.0264,0.0335,0.0302
69,713.1296,44.7703,0.0121,-0.0397,-0.0304
70,701.673,44.6376,0.0043,0.0311,0.0287
71,715.4826,44.9261,-0.005,0.0075,0.0454
72,695.6299,44.4963,-0.0385,0.0213,0.0046
73,702.5281,44.4781,-0.0395,-0.0308,-0.0517
74,706.4236,44.6632,-0.0101,-0.0305,-0.0331
75,713.845,44.6831,-0.0031,0.0013,-0.0035
76,678.3428,44.3189,-0.0188,-0.0082,-0.0418
77,726.2058,44.8893,-0.025,-0.0077,-0.0112
78,709.5501,44.6103,-0.0144,0.0459,0.0267
79,696.6281,44.5108,0.0279,-0.0118,-0.0478
80,710.8869,44.5545,0.0056,-0.0088,0.0317
81,706.779,44.6145,0.0046,0.0415,0.0551
82,703.9207,44.7531,0.0163,-0.0481,-0.0327
83,694.9382,44.5795,0.0226,0.028,0.0249
84,712.9296,44.6523,-0.0307,-0.0298,-0.0261
85,701.6996,44.8463,-0.0123,0.0088,0.0182
86,708.6586,44.636,-0.0183,-0.0102,-0.0214
87,716.3516,44.5642,-0.0212,-0.0349,-0.0324
88,688.1402,44.3133,-0.0453,-0.0031,-0.0337
89,706.5369,44.5344,0.0182,-0.0164,-0.0049
90,711.0001,44.561,-0.007,0.0128,-0.0143
91,728.658,44.8169,-0.0077,0.0304,-0.0086
92,695.6359,44.4437,0.0386,0.042,-0.0157
93,703.2947,44.4203,0.0089,-0.0116,0.0244
94,715.2216,44.7509,0.0062,0.0245,-0.0451
95,701.0831,44.472,0.02,-0.0064,0.0301
96,695.0862,44.6313,-0.0157,0.0304,-0.005
97,705.1863,44.653,-0.0042,-0.0241,0.0372
98,730.3494,44.8007,-0.0023,0.03,-0.0314
99,711.3533,44.7041,-0.0057,0.0243,0.032
100,705.9648,44.4642,-0.0266,0.0479,0.0201
101,692.2437,44.4461,0.0297,-0.0019,0.0041
102,708.4893,44.6515,0.0377,0.0388,0.0443
103,702.4301,44.5981,0.0435,-0.0061,0.0345
104,728.1145,44.7813,-0.0107,-0.045,-0.0343
105,710.1339,44.5725,0.0425,0.0197,-0.0157
106,705.4847,44.6657,0.0117,0.007,0.0035
107,709.0146,44.6976,0.0173,0.0064,-0.0229
108,737.6979,44.6896,-0.0071,0.0551,-0.0372
109,720.2365,44.6348,0.0315,-0.0377,-0.0022
110,697.4301,44.4622,0.0109,-0.0236,0.0271
111,712.8889,44.8811,-0.0413,-0.0099,-0.0522
112,727.7806,44.6799,-0.0005,-0.0101,0.0091
113,691.6658,44.3823,-0.0267,-0.0351,0.0348
114,737.4504,44.8025,0.0167,0.0154,-0.0139
115,717.8615,44.7215,-0.0434,-0.0321,0.0007
116,701.6941,44.7198,0.0127,0.0404,-0.0035
117,727.6193,44.7489,-0.0234,-0.0322,-0.0207
118,717.5174,44.6568,0.0231,0.0453,-0.0402
119,714.1509,44.6629,-0.0103,-0.0227,0.0117
120,704.5873,44.852,-0.0309,-0.0352,-0.0398
121,690.5908,44.4418,0.0145,-0.0105,0.0237
122,697.3958,44.4471,-0.0238,0.0405,-0.0073
123,695.5638,44.4063,-0.0372,-0.0144,0.0152
124,702.9475,44.6426,0.0007,-0.0181,-0.0125
125,693.1373,44.4479,0.0075,0.0093,-0.0201
126,712.8183,44.798,0.0144,-0.0104,-0.0343
127,732.898,45.0392,0.0325,-0.0077,0.0133
128,710.4567,44.5948,0.0484,0.0176,0.0375
129,710.5955,45.0175,-0.0041,-0.0221,-0.0228
130,710.3869,44.8045,0.0269,0.0276,0.0354
131,719.2047,44.8655,0.0176,0.0237,-0.0042
132,725.091,44.6417,-0.0172,0.0378,0.0093
133,707.7806,44.5981,-0.0382,0.0558,0.0117
134,698.9922,44.5598,-0.0143,0.0229,-0.0019
135,698.4841,44.6105,0.0275,0.0272,0.0179
136,708.5291,44.8982,-0.0402,0.0382,-0.0095
137,702.8721,44.4475,-0.0298,0.0334,0.0615
138,695.4351,44.7977,0.0352,-0.0024,-0.0276
139,690.1767,44.6538,0.0153,-0.0214,-0.0253
140,721.4196,44.7027,-0.0315,-0.048,0.007
141,688.8862,44.5472,0.021,0.0284,0.0195
142,688.2953,44.3876,-0.0329,0.0376,0.0591
143,712.8908,44.6007,-0.0233,0.0126,-0.019
144,686.7133,44.5849,-0.0327,0.0147,-0.0356
145,690.2007,44.6265,-0.0018,-0.0164,0.0241
146,711.1199,44.9039,0.0027,0.02,0.0154
147,736.4728,44.6323,-0.0432,-0.0342,0.0318
148,694.9791,44.6464,0.0247,-0.011,0.0307
149,707.9631,44.6421,-0.0293,0.0,-0.0278
150,711.2927,44.3744,0.0072,0.0047,0.0196
151,701.7704,44.7221,-0.0301,0.0169,0.0317
152,680.6985,44.6388,-0.0268,0.0169,-0.0237
153,710.8622,44.6053,-0.008,-0.0048,-0.0206
154,707.1084,44.4161,0.0146,-0.0165,-0.0071
155,731.3975,44.9152,0.0035,-0.0507,0.0087
156,705.0889,44.6093,0.0192,-0.0307,0.024
157,684.8907,44.4634,0.0065,-0.0063,-0.003
158,711.9615,44.7286,0.0346,0.0208,0.0045
159,719.569,44.6564,0.0116,-0.0211,-0.013
160,710.7217,44.8111,-0.0171,-0.0294,0.0007
161,693.9594,44.3556,0.0155,-0.0303,-0.0361
162,698.2786,44.6372,0.0247,0.0465,0.029
163,708.9315,44.672,0.0036,-0.0098,0.0299
164,689.4521,44.4361,-0.0489,-0.0535,0.0125
165,704.2006,44.5714,-0.0435,-0.0323,0.0177
166,710.7203,44.7766,-0.0441,0.0256,-0.0001
167,720.3578,44.644,0.0202,-0.0218,0.0398
168,706.9666,44.5951,-0.0452,0.0172,0.0107
169,696.2677,44.4398,0.0247,-0.0081,-0.0541
170,706.6824,44.6141,-0.013,-0.023,0.0436
171,716.2479,44.7187,0.0003,0.0243,0.0013
172,719.8613,44.7948,-0.0196,0.0121,0.0026
173,707.9109,44.6469,0.0464,-0.0114,-0.0349
174,696.6995,44.6578,0.0019,0.0085,-0.0156
175,710.3955,44.6688,0.0037,0.0096,0.0282
176,694.5313,44.5863,-0.0389,-0.0286,-0.0501
177,707.3969,44.5422,-0.0101,-0.0423,0.0168
178,695.7086,44.5703,-0.0213,0.0302,-0.0212
179,702.837,44.4034,0.0295,-0.0402,0.0468
180,721.8768,44.5981,0.0158,-0.0286,0.0035
181,694.9935,44.6569,0.0294,0.0233,0.0034
182,716.5298,44.9515,-0.0153,-0.0154,-0.0188
183,711.9399,44.781,-0.0083,-0.0364,-0.0401
184,715.0577,44.8905,0.0291,-0.0089,0.0494
185,699.9138,44.5793,0.0194,0.0452,0.0264
186,691.8173,44.4657,-0.0247,-0.0058,-0.0174
187,712.1805,44.6603,0.0021,-0.0443,-0.0306
188,690.5031,44.6707,-0.0125,-0.0328,0.0061
189,710.2554,44.5843,0.0235,0.0184,0.0058
190,721.4542,44.7181,0.0454,-0.0009,-0.0324
191,718.3403,44.6843,0.006,-0.0149,-0.0266
192,677.186,44.4694,0.004,0.0212,0.0483
193,719.3566,44.8424,-0.0404,0.0272,-0.012
194,692.4322,44.5561,0.0542,-0.0272,-0.0402
195,709.7997,44.6685,0.0013,0.0189,0.0357
196,709.2203,44.7377,-0.0414,-0.0072,-0.0068
197,693.185,44.3972,0.0199,-0.0187,-0.0266
198,710.0903,44.6469,0.0366,-0.0144,0.0167
199,703.0844,44.6701,-0.0401,0.0241,-0.0019
200,719.8856,44.7551,-0.0252,-0.0525,0.0094
201,704.4717,44.5917,-0.0203,0.0146,-0.0029
202,719.7,44.6619,0.0411,-0.0312,-0.0252
203,688.819,44.3499,0.0425,0.0335,-0.0353
204,696.9678,44.5386,0.0066,-0.0246,-0.0588
205,696.3096,44.3455,-0.0479,0.0,-0.0168
206,703.3344,44.7583,-0.0142,-0.0126,0.0082
207,715.5185,44.5562,-0.0356,0.005,0.0305
208,697.8092,44.7577,-0.0487,0.0329,-0.0361
209,694.6882,44.6464,-0.0172,0.0451,0.0004
210,704.5104,44.3551,-0.0022,0.0061,0.0089
211,707.0945,44.6904,0.0379,-0.021,-0.0289
212,719.4418,44.7613,0.0356,0.0007,0.0183
213,695.7998,44.5836,-0.0247,0.0442,0.005
214,705.9958,44.6439,0.0202,-0.0232,0.0075
215,701.6221,44.7962,-0.0033,0.0172,0.0067
216,715.5614,44.7935,-0.0267,-0.0303,-0.0277
217,704.0826,44.5532,-0.005,0.0335,-0.024
218,721.5532,44.8846,0.0062,0.0265,-0.0028
219,688.2052,44.3719,0.0341,-0.0269,-0.0112
220,721.4429,44.5745,0.0193,-0.0491,-0.0374
221,704.2847,44.6444,-0.0151,0.0065,-0.0124
222,713.8304,44.4588,-0.0097,-0.0422,0.0413
223,686.5535,44.5316,0.0134,-0.0235,-0.0
224,707.6248,44.6139,0.0266,-0.0233,-0.0122
225,707.8661,44.5919,0.0271,0.0371,0.0356
226,706.7734,44.5003,0.0211,-0.0005,-0.008
227,721.8538,44.697,0.0011,0.0523,0.0075
228,703.8383,44.427,-0.0199,-0.0349,0.006
229,720.6866,44.8999,0.0403,-0.0197,0.0384
230,703.3316,44.5496,-0.0059,-0.0174,0.014
231,689.0616,44.5447,-0.0009,0.0075,-0.0396
232,710.3783,44.5337,-0.0046,-0.0249,0.0315
233,703.3999,44.6599,-0.0168,0.0022,-0.0507
234,715.3547,44.6946,0.0214,0.0287,0.0139
235,725.1131,44.9707,-0.0264,-0.0136,0.0349
236,720.8453,44.8567,0.04,-0.0429,0.0205
237,684.8036,44.5636,0.0163,0.0072,-0.0343
238,705.9314,44.4993,-0.0344,-0.0398,-0.0205
239,697.2298,44.5804,-0.0224,-0.0117,-0.0541
240,709.4729,44.5645,-0.0468,0.0405,-0.0398
241,700.7374,44.6039,0.0165,-0.0181,-0.0286
242,715.3445,44.5586,0.0501,-0.0077,0.02
243,705.7663,44.5162,0.0023,0.0148,-0.0218
244,714.2922,44.6391,-0.023,-0.0211,-0.0325
245,711.1739,44.708,-0.0164,-0.0342,0.0126
246,691.2837,44.6552,-0.0061,0.0191,0.0283
247,705.4531,44.611,-0.0256,0.044,0.0286
248,696.255,44.4107,0.0302,-0.0406,-0.011
249,740.397,45.0096,-0.0132,0.0372,0.0005
250,699.7759,44.6526,-0.036,0.028,-0.0195
251,718.1827,44.6391,0.0315,-0.0185,-0.0014
252,701.2822,44.6346,0.013,0.0113,-0.0223
253,707.2804,44.7043,0.025,-0.0092,0.0285
254,709.0542,44.5774,-0.0036,0.0408,0.0269
255,719.1937,44.7583,-0.027,-0.0134,0.0017
256,714.6672,44.7013,0.0111,0.0318,0.0378
257,710.968,44.6064,0.0143,0.0332,0.0265
258,706.723,44.8043,0.0251,0.0048,0.024
259,716.9728,44.4954,-0.006,-0.0012,0.0209
260,706.3352,44.635,0.0181,-0.015,-0.0446
261,721.704,44.6436,0.0157,-0.0219,-0.002
262,721.6908,44.759,0.0183,0.0036,-0.0258
263,714.2002,44.7161,0.0187,0.0083,0.0427
264,697.6584,44.5728,-0.0041,-0.036,0.0255
265,717.3702,44.71,-0.0016,-0.0247,0.0505
266,705.7809,44.5581,0.0066,0.016,-0.0246
267,689.3685,44.5045,-0.0295,-0.0339,-0.015
268,702.8002,44.6505,-0.0498,0.0234,0.0413
269,699.9726,44.6292,-0.0101,-0.0169,0.0346
270,721.2787,44.7427,-0.0003,0.0639,0.0338
271,705.5563,44.703,-0.0377,0.0343,0.0202
272,685.4352,44.2986,-0.0148,-0.0303,-0.0238
273,717.2782,44.4853,-0.0307,-0.0052,-0.0139
274,711.0123,44.7253,-0.0087,-0.0387,-0.0117
275,686.6895,44.4731,-0.016,0.0053,-0.0008
276,685.6861,44.4413,0.0319,-0.0168,0.0497
277,705.8634,44.6263,0.0432,0.0527,0.0098
278,713.3596,44.7542,0.006,-0.0131,-0.0147
279,709.5496,44.4766,0.0121,0.0037,0.0253
280,716.5679,44.7095,-0.0302,0.0099,0.044
281,697.2696,44.7367,0.011,-0.0422,-0.0488
282,701.5967,44.7239,-0.0386,-0.0379,0.052
283,687.0107,44.3857,-0.0273,0.0201,0.0381
284,706.3509,44.9402,-0.0142,0.0186,0.0404
285,705.0244,44.6708,0.0178,0.0193,-0.0215
286,711.3361,44.5691,-0.0003,0.0234,0.0052
287,680.049,44.4469,-0.0072,-0.0061,-0.0463
288,706.9547,44.6931,0.0199,0.0108,-0.0128
289,703.9302,44.6658,-0.0163,0.0277,0.016
290,697.2689,44.6982,0.0359,-0.011,0.029
291,685.3027,44.4595,-0.0196,-0.0033,-0.0128
292,682.9833,44.4531,-0.043,-0.0319,0.0153
293,702.235,44.64,-0.0475,-0.0255,0.0027
294,696.4736,44.3627,0.0279,0.024,-0.0276
295,721.5406,44.6582,-0.0078,0.0097,0.0185
296,707.1888,44.7313,-0.0176,0.0399,0.0211
297,728.1346,44.7431,0.0207,0.0163,0.0252
298,691.3978,44.5518,-0.0202,-0.0263,0.015
299,706.3864,44.7265,-0.0393,-0.0299,-0.0107
300,731.8257,44.9502,-0.0413,-0.0211,-0.016
301,711.3139,44.6988,-0.0055,0.03,0.0297
302,692.8976,44.5614,-0.0287,-0.0408,0.0346
303,694.1312,44.6086,-0.0077,-0.0301,-0.0338
304,688.4683,44.5577,0.0359,-0.009,0.0403
305,710.2402,44.7294,-0.0393,-0.0244,-0.0399
306,710.0153,44.5725,-0.0307,0.001,-0.0215
307,710.0682,44.8329,-0.0369,0.0272,-0.0158
