0,682.4692,44.3117,0.0324,-0.0469,0.0262
1,685.0572,44.5564,-0.0263,0.0045,0.0084
2,700.7126,44.6029,-0.0203,-0.0157,0.0707
3,707.8488,44.4504,0.042,0.0281,-0.0479
4,710.6463,44.6309,-0.0202,-0.0327,-0.0152
5,715.1772,44.8248,-0.031,0.0206,-0.0012
6,706.2416,44.5494,0.0297,-0.0147,0.0031
7,696.5388,44.6808,-0.006,-0.0389,0.0103
8,691.3976,44.7578,-0.0375,-0.0154,-0.0155
9,688.0709,44.5514,0.0163,-0.038,0.008
10,716.8605,44.6084,-0.0218,-0.0204,0.0036
11,704.7552,44.6897,-0.0341,-0.0053,0.0415
12,703.8942,44.6149,-0.0449,-0.0242,0.0455
13,710.6238,44.685,0.0247,-0.026,-0.0144
14,714.7419,44.9275,-0.0277,0.0357,-0.0262
15,701.3624,44.6229,-0.0209,0.0368,-0.0327
16,705.5087,44.4905,0.0153,-0.0044,-0.0095
17,718.2869,44.7781,0.0168,-0.0075,0.0001
18,703.4216,44.6453,0.0338,0.0275,0.0308
19,725.1343,44.7354,-0.0423,0.0036,0.0015
20,721.7765,44.5117,0.0022,-0.0225,0.0047
21,708.4293,44.5857,0.05,-0.0126,-0.0024
22,710.2847,44.7731,-0.0306,0.0033,-0.0065
23,722.4338,44.8008,-0.0064,0.0265,-0.043
24,705.7129,44.5102,0.0408,-0.0308,0.0392
25,709.1147,44.7861,-0.0098,0.0498,-0.0341
26,699.5515,44.5204,-0.0391,-0.0433,0.0163
27,710.7161,44.9403,-0.0252,-0.0245,-0.0316
28,707.3713,44.6496,-0.0156,0.0374,0.0096
29,712.8958,44.5168,-0.0441,0.0144,0.0397
30,701.2453,44.524,0.0391,0.0281,0.0028
31,680.0164,44.4879,0.0168,0.0485,-0.0438
32,690.326,44.4973,0.0162,-0.0135,0.012
33,703.205,44.6639,0.0256,0.0227,0.041
34,708.605,44.4905,-0.0242,0.0223,0.0293
35,706.0833,44.6946,-0.0282,-0.0123,0.0315
36,703.6306,44.7541,-0.0112,0.0346,-0.0289
37,717.5832,44.8297,-0.0002,-0.0206,-0.0236
38,700.4637,44.6342,-0.0172,0.023,-0.0071
39,709.5806,44.7795,-0.0195,-0.0096,-0.0092
40,687.3434,44.5087,0.0261,-0.0317,0.0511
41,689.1942,44.5697,0.0236,0.0122,0.0108
42,713.3702,44.7915,-0.0482,0.0113,-0.0001
43,710.4161,44.7504,-0.0403,-0.0423,0.0245
44,717.4851,44.8015,-0.0084,0.0518,-0.0308
