521.43017578125,0
518.314453125,1
525.9256591796875,2
524.0517578125,3
524.7894287109375,4
513.2933959960938,5
518.6122436523438,6
516.187744140625,7
523.711181640625,8
518.1953735351562,9
521.9337158203125,10
515.6303100585938,11
516.029052734375,12
515.0916748046875,13
529.0951538085938,14
516.1630859375,15
519.5440063476562,16
514.4898681640625,17
531.3698120117188,18
516.1171875,19
513.6428833007812,20
531.0035400390625,21
515.8511352539062,22
516.6096801757812,23
528.6986083984375,24
521.1480712890625,25
526.2644653320312,26
503.0869140625,27
512.0159912109375,28
524.52099609375,29
514.2971801757812,30
526.1884155273438,31
527.650146484375,32
520.7734375,33
516.31396484375,34
516.2503051757812,35
519.337890625,36
517.67626953125,37
518.3379516601562,38
524.3089599609375,39
518.9395141601562,40
519.7948608398438,41
515.1514282226562,42
514.0772705078125,43
530.2512817382812,44
523.6764526367188,45
507.6645202636719,46
520.1856079101562,47
511.6439208984375,48
522.4273681640625,49
519.1289672851562,50
517.74853515625,51
514.5798950195312,52
513.0969848632812,53
514.2481689453125,54
516.1702270507812,55
515.99267578125,56
508.3257141113281,57
517.0140991210938,58
514.8355712890625,59
521.223388671875,60
518.2621459960938,61
520.0394897460938,62
528.7615356445312,63
525.3023681640625,64
526.2550659179688,65
521.6105346679688,66
530.2933349609375,67
525.4171752929688,68
525.8952026367188,69
521.5865478515625,70
513.8779907226562,71
538.5576782226562,72
532.3305053710938,73
515.6134643554688,74
512.9708862304688,75
516.351806640625,76
513.6865234375,77
520.3519897460938,78
514.3369750976562,79
533.78955078125,80
520.299560546875,81
516.1600952148438,82
523.1817016601562,83
521.1795654296875,84
525.1363525390625,85
514.1986083984375,86
513.8200073242188,87
513.9766235351562,88
519.8634643554688,89
533.2056884765625,90
518.9440307617188,91
520.6279296875,92
517.6815795898438,93
520.686279296875,94
528.000244140625,95
522.2706298828125,96
517.7119140625,97
524.6787109375,98
509.9181823730469,99
511.73553466796875,100
519.6056518554688,101
519.3343505859375,102
519.525390625,103
525.688232421875,104
520.0254516601562,105
518.4583129882812,106
530.4752807617188,107
525.2576293945312,108
516.07666015625,109
519.7979125976562,110
520.97314453125,111
523.3186645507812,112
511.8099670410156,113
524.9174194335938,114
524.1928100585938,115
515.3467407226562,116
520.349853515625,117
519.1124877929688,118
530.9653930664062,119
533.1243896484375,120
516.94140625,121
526.5104370117188,122
533.0255126953125,123
528.5279541015625,124
528.8659057617188,125
527.9030151367188,126
518.3269653320312,127
529.343994140625,128
512.7588500976562,129
519.5499267578125,130
503.39013671875,131
517.4176025390625,132
517.654052734375,133
512.5138549804688,134
522.7053833007812,135
522.2634887695312,136
518.0437622070312,137
520.4104614257812,138
512.4667358398438,139
516.9156494140625,140
513.0822143554688,141
520.6592407226562,142
530.6586303710938,143
531.326904296875,144
522.663818359375,145
526.1732788085938,146
511.148193359375,147
526.9609985351562,148
523.10009765625,149
524.508544921875,150
513.3734130859375,151
511.7461242675781,152
524.3662109375,153
524.9557495117188,154
530.7550659179688,155
523.913818359375,156
523.3674926757812,157
519.604736328125,158
529.923583984375,159
524.767822265625,160
529.5117797851562,161
518.1734619140625,162
534.0429077148438,163
500.9991760253906,164
522.9249267578125,165
