0,713.3154,43.9019,0.9933,347.6746
1,696.1704,43.7676,0.9778,340.7956
2,717.2781,43.8795,0.9914,349.1808
3,737.7078,44.0928,0.9735,357.4133
4,675.5132,43.6287,0.9998,332.5206
5,711.9876,43.9531,0.989,347.1557
6,720.8837,44.0164,0.9912,350.7117
7,726.1569,43.8577,0.9745,352.79
8,734.9683,44.1108,0.9928,356.3646
9,721.0929,43.978,0.9938,350.7778
10,716.1121,44.1076,1.0073,348.7659
11,717.2149,44.0076,0.996,349.215
12,734.9092,43.9392,0.9852,356.3206
13,707.1399,43.9559,0.9989,345.1981
14,731.7129,44.09,0.9961,355.0462
15,715.6602,44.0228,0.9884,348.6156
16,711.8103,43.9208,0.9935,347.0711
17,737.2156,44.1275,1.0146,357.2487
18,732.6086,43.9904,0.9842,355.364
19,720.6856,44.1885,0.9974,350.5951
20,715.0771,44.1365,0.9964,348.3922
21,719.7353,44.1715,0.9871,350.2487
22,714.4359,44.1951,0.9955,348.122
23,717.678,43.9526,0.9929,349.3855
24,714.0278,43.9065,1.0064,347.9261
25,722.1246,44.0084,1.0128,351.1786
26,751.5103,44.3295,0.9888,362.9355
27,735.1077,44.1905,0.9982,356.3702
28,731.9942,44.1779,0.9898,355.1617
29,702.4109,43.7703,0.9873,343.2881
30,726.1738,43.7582,0.9857,352.8145
31,676.0145,43.4764,1.0065,332.716
32,734.035,43.9178,1.0052,355.9666
33,710.1855,43.9887,0.9815,346.406
34,720.1775,44.026,0.9884,350.4228
35,728.4037,44.0062,0.9912,353.7071
36,712.9481,44.0457,0.9798,347.542
37,695.787,43.7951,0.9957,340.6527
38,716.1473,43.7781,0.9878,348.7974
39,701.5146,43.9541,1.0047,342.9859
40,716.0967,43.9742,0.9975,348.763
41,735.0666,44.1441,0.9945,356.3472
42,716.1071,43.9641,0.9845,348.7732
43,718.3175,44.0329,0.9947,349.6543
44,707.3229,43.8867,0.9965,345.3155
45,706.7509,43.771,0.9928,345.0221
46,717.0648,43.9336,1.0011,349.1391
47,712.4283,43.8908,0.9911,347.3149
48,708.8946,43.9282,0.9913,345.8866
49,709.9056,44.0745,1.0037,346.2811
50,704.0087,43.9872,0.9949,343.9443
51,696.9718,43.7877,0.9894,341.1344
52,710.2428,43.9197,0.9849,346.4121
53,711.4999,43.8388,0.9936,346.9363
54,718.6869,43.8676,0.9934,349.8323
55,716.3049,43.8645,0.9961,348.8348
56,721.6793,43.907,0.9973,351.0392
57,714.5513,43.9647,0.9962,348.1613
58,697.8812,43.9302,1.0068,341.4931
59,710.9377,43.8711,0.9798,346.7218
60,691.6436,43.7792,0.987,339.0016
61,715.8992,43.8456,0.9895,348.7251
62,731.2375,44.0054,0.9913,354.8249
63,707.9996,43.5721,0.9994,345.5414
64,723.9479,43.9795,0.988,351.9333
65,707.7903,43.9373,0.9938,345.4792
66,725.389,43.8933,1.0037,352.4908
67,709.4568,43.8375,0.9946,346.0911
68,702.679,43.8933,1.0011,343.4345
69,722.4617,43.8912,1.0032,351.3327
70,695.2704,43.6982,0.9862,340.4823
71,725.1484,43.832,0.9912,352.4062
72,726.2017,44.0612,1.0016,352.8742
73,728.9371,44.0146,1.0019,353.9034
74,727.8073,44.027,0.9878,353.43
75,720.1251,44.0224,0.9932,350.3724
76,698.8754,43.9225,1.0147,341.9206
77,724.3871,43.9643,0.9922,352.0762
78,719.179,43.9094,0.9994,350.0759
79,731.3655,43.8818,0.9943,354.8886
80,721.8557,43.9579,1.0097,351.1136
81,715.4267,43.826,1.0079,348.51
82,712.5895,43.8766,0.9944,347.415
83,699.2858,43.7803,0.9902,341.9933
84,699.1136,43.8251,0.9991,341.9926
85,752.8668,44.0942,1.0055,363.461
86,715.8207,43.8734,0.9954,348.5455
87,723.8757,43.8312,0.9979,351.9041
88,691.9009,43.8058,1.0152,339.0967
89,721.1411,44.2701,0.9913,350.7567
90,727.5965,44.0808,0.9938,353.4096
91,717.895,43.7967,0.998,349.4066
92,715.6061,43.8734,1.0026,348.5847
93,717.9386,43.9714,1.0007,349.4898
94,689.686,43.5922,0.996,338.1999
95,734.6083,43.9571,0.9937,356.1866
96,717.9072,43.9028,0.9954,349.5062
97,700.4232,43.7489,0.9994,342.5185
98,742.4481,44.0346,1.0061,359.3583
99,724.2176,44.0381,0.997,352.0588
100,730.1222,44.0178,1.0114,354.4515
101,715.8803,44.1378,0.9949,348.6927
102,686.2807,43.6921,0.997,336.8327
103,726.7569,43.9737,1.0132,353.0375
104,713.9136,43.9639,0.9742,347.8771
105,728.2121,44.1698,0.9967,353.6487
106,721.6453,43.9809,1.0008,351.0272
107,720.9509,43.9745,0.9863,350.6931
108,725.0986,44.0466,0.9965,352.395
109,725.5623,44.0143,1.0028,352.5826
110,701.3226,43.7212,1.009,342.8839
111,722.5367,43.9729,1.0054,351.3725
112,715.0704,43.9085,1.0023,348.3751
113,725.275,44.0798,1.002,352.4596
114,705.5854,43.6956,1.0051,344.5646
115,718.4463,44.0267,0.9991,349.6748
116,711.0079,43.7392,0.9941,346.7273
117,729.2859,43.9795,1.0135,354.0778
118,712.8425,43.694,0.9937,347.4594
119,716.8151,44.0564,0.981,349.0914
120,712.3762,43.9245,0.9776,347.2739
121,727.4126,43.9226,0.9895,353.3551
122,705.3542,43.9522,0.9964,344.4983
123,699.3839,43.8874,1.0012,342.0864
124,731.301,44.0796,0.9933,354.8692
125,721.8577,43.913,0.9986,351.1175
126,718.8026,43.7738,0.9771,349.8742
127,733.3563,44.0507,0.9941,355.7165
128,707.1176,43.5888,0.9865,345.1836
129,702.0269,43.9691,0.9959,343.1584
130,703.6971,43.7156,0.986,343.8299
131,703.3127,43.9027,0.9853,343.6844
132,715.7948,44.0776,1.0027,348.6662
133,706.4981,43.6821,1.0011,344.896
134,727.3439,44.0882,0.9892,353.2977
135,696.3496,43.6216,0.9982,340.9175
136,720.6615,43.9831,0.9854,350.635
137,703.9861,44.0575,0.9895,343.9985
138,716.3466,43.8957,1.0032,348.8907
139,706.939,43.6612,0.9987,345.1041
140,713.03,44.1211,0.9897,347.5716
