0,713.6552,44.1785,1.0122,347.8228
1,733.4207,44.1569,1.0029,355.6739
2,719.2891,44.1248,1.0013,349.9832
3,707.4854,43.8361,1.0108,345.3579
4,699.7957,43.8483,1.02,342.2576
5,693.2474,43.7651,0.9918,339.6367
6,722.3701,44.0645,0.9966,351.2569
7,692.2446,43.6778,1.0114,339.2075
8,700.0427,43.6681,1.0075,342.3324
9,708.8156,43.8501,1.0076,345.7939
10,726.8497,44.0406,0.999,353.0722
11,726.5609,43.9412,0.997,352.9664
12,721.8586,43.764,1.0319,351.0645
13,756.3922,44.1699,0.9987,364.8987
14,716.2781,43.7569,1.017,348.826
15,731.0513,44.235,1.0026,354.771
16,710.556,43.889,1.0067,346.5666
17,721.1979,43.7971,0.9945,350.7722
18,732.9832,44.1494,1.0132,355.5376
19,712.9611,43.7505,1.0083,347.5355
20,702.0567,43.9267,0.9953,343.1593
21,739.3362,44.056,1.0154,358.0761
22,712.0244,43.8593,1.0045,347.1494
23,715.6354,43.9877,1.0008,348.6252
24,719.1805,43.9595,0.9972,349.9969
25,701.9227,43.9093,0.9947,343.1085
26,721.7119,43.8988,1.0048,351.0063
27,723.0815,43.8429,1.0088,351.5014
28,717.8779,43.9327,1.0048,349.4965
29,732.7973,44.1942,0.9963,355.4253
30,706.9681,43.8147,1.0037,345.0999
31,710.8627,43.921,0.9942,346.7079
32,718.2855,43.9822,0.9971,349.6537
33,710.5109,43.9179,0.9971,346.5581
34,722.7942,43.9697,1.0004,351.4415
35,703.4365,43.8517,1.0022,343.6836
36,718.5284,43.9551,1.0026,349.7541
37,725.5608,43.9305,1.0112,352.5349
38,703.1938,43.7745,1.0042,343.6118
39,718.0692,43.938,1.0158,349.5747
40,703.3887,43.8319,1.0002,343.6632
41,724.2982,44.0786,0.9995,352.0977
42,729.3239,43.989,1.0056,354.0829
43,723.5178,44.0291,1.0019,351.7427
44,694.4984,43.727,1.0008,340.0959
45,732.5281,44.0806,1.0078,355.3302
46,732.9554,44.1685,1.0088,355.4734
47,703.9022,43.8252,1.0224,343.8734
48,741.4168,44.152,1.007,358.9251
49,720.3339,43.8433,1.0046,350.449
50,705.5225,43.8907,0.998,344.5243
51,698.761,43.7697,0.9966,341.8188
52,697.4174,43.6127,1.005,341.27
53,721.3032,43.9283,0.9943,350.844
54,703.8394,43.9202,1.0228,343.8934
55,727.6365,44.0042,1.0029,353.4218
56,725.4764,44.1421,1.0175,352.5223
57,702.3059,43.9827,0.9948,343.2512
58,707.7144,43.8573,1.0107,345.4068
59,737.2628,44.1578,1.007,357.2589
60,705.1365,44.0778,1.0061,344.4074
61,725.7888,43.868,0.9923,352.6812
62,701.4809,43.6677,0.9993,342.9122
63,715.7535,43.9246,0.9957,348.6244
