0,707.0154,44.118,0.9922,345.172
1,728.307,43.9898,0.9848,353.6508
2,724.6301,43.7341,1.0028,352.1878
3,717.3115,43.9274,0.9938,349.2805
4,698.8696,43.7958,0.9832,341.8839
5,703.3858,43.8234,0.9993,343.72
6,722.088,43.9803,1.0075,351.19
7,733.4435,44.0529,1.0221,355.746
8,728.5505,43.9622,0.9957,353.8047
9,722.5281,44.2264,0.9937,351.3547
10,729.2693,43.9312,1.0103,354.0977
11,710.8578,43.8223,0.9924,346.7083
12,724.6468,43.907,0.9944,352.1955
13,722.2842,43.8005,0.9938,351.2358
14,713.2029,43.9084,0.9976,347.6089
15,694.3718,43.7581,0.9854,340.0771
16,711.9156,43.9321,1.0077,347.1231
17,743.8471,44.1624,0.9951,359.8946
18,711.2884,44.1136,0.9615,346.8523
19,719.0132,44.0789,0.9891,349.9435
20,730.4167,43.7527,1.0021,354.52
21,715.1943,43.7742,1.0008,348.4287
22,723.3012,43.955,0.9958,351.6992
23,712.2868,43.9929,0.9982,347.269
24,732.9946,44.0268,0.9843,355.5432
25,709.3521,43.8026,0.9955,346.0923
26,722.4222,43.9526,0.9846,351.3326
27,717.8428,43.8743,1.0016,349.4642
28,728.334,43.9778,0.9823,353.692
29,707.7258,43.8436,0.9721,345.4486
30,716.5302,44.0074,1.0077,348.9583
31,713.2124,43.8654,0.9885,347.6526
32,720.8367,43.8153,0.9833,350.689
33,713.9214,43.7987,0.9769,347.9286
34,696.6707,43.6948,0.9801,340.9991
35,680.6851,43.7335,0.9757,334.6457
36,716.9987,43.9951,0.9989,349.1641
37,722.0698,43.8672,0.9846,351.1782
38,716.3413,44.0213,0.9841,348.8729
39,716.9626,43.9917,0.9927,349.1422
40,704.0774,43.8209,0.9869,343.9828
41,717.0435,43.8831,0.99,349.1414
42,710.8766,44.0314,0.9722,346.7143
43,720.6364,43.9919,0.9958,350.5891
44,701.2217,43.7916,0.9839,342.888
45,683.2571,43.7758,0.9884,335.6831
46,697.7509,43.699,0.9819,341.4603
47,714.9473,43.8718,0.9913,348.311
48,722.2366,43.9701,0.9823,351.2241
49,709.6819,43.8182,0.9888,346.2377
50,728.3937,44.1713,0.9876,353.7077
51,720.2377,44.0974,0.9784,350.4352
52,716.8739,43.9769,1.0009,349.0972
53,702.0299,43.8672,0.9914,343.1684
54,715.7167,44.0172,0.9824,348.6359
55,736.2322,44.1015,0.9834,356.8339
56,719.8015,43.8532,1.011,350.307
57,728.9059,44.1977,0.9949,353.9264
58,719.1638,43.9211,0.9963,349.9892
59,711.3469,43.6335,0.9944,346.8767
60,707.004,43.9377,0.9803,345.1542
61,735.9513,44.0798,0.9952,356.742
62,710.4156,43.834,0.9854,346.5134
63,721.6051,44.0726,0.9951,351.0047
64,722.4865,43.8715,1.0017,351.37
65,736.543,44.1152,0.9911,356.9439
66,692.9791,43.8453,0.9984,339.5293
67,724.7756,43.969,0.9918,352.2435
68,707.3335,43.8641,0.9982,345.2691
69,738.8354,44.0941,0.9965,357.9055
70,721.4741,43.8892,0.9952,350.9662
71,726.3915,44.0984,0.9956,352.8918
72,716.201,43.973,0.9925,348.8484
73,721.1872,43.8913,1.0028,350.8459
74,721.436,44.0752,0.9766,350.9099
75,721.6248,44.1517,0.9889,350.9982
76,713.1429,43.932,1.0099,347.6111
77,733.1423,44.0314,0.9867,355.6241
78,711.32,43.9526,1.0086,346.8528
79,708.2502,43.7451,0.9961,345.6482
80,737.46,44.0284,0.9885,357.3477
81,723.8069,44.0198,1.0181,351.8853
82,702.0654,43.6803,0.9954,343.1655
83,717.9244,43.9719,0.9936,349.5186
84,729.3795,44.1071,0.9868,354.0922
85,718.7184,44.0417,0.9889,349.819
86,710.7808,43.9489,0.9952,346.6519
87,737.4527,44.0299,0.9968,357.303
88,726.913,44.052,0.9949,353.1261
89,717.1767,44.0964,0.9841,349.2339
90,730.4719,44.0864,0.9924,354.5513
91,709.672,43.6875,1.0004,346.1795
92,709.4112,44.0009,0.9862,346.1108
93,724.9045,44.0237,0.9927,352.3424
94,712.3182,43.9111,0.9965,347.3047
95,723.9518,43.9507,1.0023,351.9302
96,696.9678,43.7594,1.0027,341.1742
97,713.6905,43.9861,0.9965,347.8067
98,722.2743,43.9938,0.9956,351.2509
99,721.777,43.8878,0.985,351.0756
100,735.3779,43.9507,0.9931,356.4974
101,735.6491,44.1059,0.9973,356.6157
102,731.4426,43.9052,0.9899,354.9428
103,712.7268,44.1461,0.9901,347.479
104,707.5169,43.9405,0.9948,345.3515
105,728.9327,44.0344,1.0044,353.9263
106,693.0275,43.7015,1.0067,339.5741
107,730.9843,43.9683,0.983,354.7523
108,726.6564,44.0219,0.9939,353.0136
109,724.6195,44.0817,0.9767,352.1944
110,717.2212,43.9125,0.9975,349.2284
111,712.2995,43.9644,0.9926,347.2674
112,735.4136,43.986,0.9813,356.5181
113,704.6369,43.8754,0.9779,344.2057
114,728.8735,44.0751,0.9821,353.8786
115,716.4764,43.9077,0.9805,348.918
116,760.8651,44.31,0.9906,366.6718
117,704.6423,43.8852,0.9812,344.2062
118,724.0134,43.9889,0.9809,351.9563
119,728.4642,43.886,0.9938,353.7422
120,714.0355,43.8806,0.9826,347.9695
121,722.2411,44.0611,0.9795,351.2571
122,716.4484,44.1531,1.0062,348.927
123,724.9116,43.9679,0.9875,352.3099
124,717.3611,43.9063,1.0013,349.338
125,723.9866,43.9267,1.0133,351.917
126,714.9041,43.9588,0.9943,348.2963
127,725.3554,43.8389,0.9883,352.4797
128,719.3812,44.0343,0.9775,350.1003
129,719.5751,44.0275,0.9867,350.1795
130,702.4079,43.6775,0.956,343.2948
131,727.9085,43.9282,0.9903,353.5058
132,726.403,43.9341,0.9944,352.864
133,716.908,43.8417,0.9745,349.1146
134,726.0721,44.1613,0.9936,352.7429
135,731.4402,44.0715,0.9849,354.8763
136,720.4395,44.0635,0.9924,350.5096
137,717.9796,43.8602,0.9666,349.5242
138,726.2751,44.0576,0.9924,352.8509
139,721.8591,44.0224,0.9876,351.1194
140,744.8619,44.1076,0.9949,360.3019
141,727.6659,43.858,0.9733,353.4223
142,726.655,44.0303,0.9603,353.0374
143,716.689,43.9744,0.9964,348.9656
144,718.3633,44.0786,0.9795,349.6825
145,725.6682,43.985,0.9774,352.6104
146,726.1293,43.998,0.9804,352.7819
147,701.6927,43.9866,0.9839,343.0101
148,694.4811,43.7253,1.0022,340.1359
149,721.5511,44.0226,0.9917,350.9627
150,726.5407,43.9324,0.9777,352.9563
151,706.5447,44.0622,0.9693,344.9316
152,712.0192,43.7636,0.9667,347.1674
153,720.7141,44.0979,1.0183,350.5858
154,714.4103,43.8628,1.0019,348.1028
155,722.0703,44.1923,0.9919,351.1805
156,731.22,44.056,0.9862,354.8637
157,719.5092,43.8654,0.9783,350.1412
158,712.6154,43.7913,0.9782,347.3796
159,711.1848,43.9281,0.9913,346.7899
160,733.7545,44.1047,0.9776,355.8372
161,704.5859,43.8228,1.0048,344.1647
162,729.8002,44.1402,0.9734,354.2517
163,687.77,43.5651,0.9898,337.4437
164,723.2914,44.1315,0.9761,351.6617
165,704.8491,43.8836,0.9864,344.259
166,734.9374,44.0649,0.99,356.2758
167,727.8192,43.8964,1.0186,353.4641
168,699.5629,43.8936,0.9905,342.1453
169,717.6445,43.9133,0.9872,349.3608
170,706.1389,43.9625,0.9922,344.8365
171,699.4682,43.8214,0.9875,342.0907
172,715.5074,43.7979,0.991,348.5307
173,725.2975,43.8278,1.0087,352.4462
174,723.8079,43.8817,0.9829,351.8689
175,718.8615,43.9855,0.983,349.8585
176,703.0707,43.8188,0.9783,343.55
177,734.6802,43.9259,1.0032,356.21
